id,name,type,guests,cabins,crew,length,year,model,summer_low_season_price_per_day_$,summer_high_season_price_per_day_$,winter_low_season_price_per_day_$,winter_high_season_price_per_day_$,description,rating,base_marina,country,photos,userId,createdAt
3470,VOGUE,Motor Yachts,8.0,4.0,3.0,24.5,2020.0,Manhattan 80,2857,3429,2857,3429,"The 24.5m/80'5"" motor yacht 'Vogue' by the British shipyard Sunseeker offers flexible accommodation for up to 8 guests in 4 cabins and features interior styling by British designer Ken Freivokh.",4.4,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOGUE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOGUE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOGUE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOGUE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOGUE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3471,VOGUE,Motor Yachts,8.0,4.0,4.0,25.22,2007.0,Elegance 82 S,4214,4857,4214,4857,The 25.3m/83' 'Vogue' motor yacht built by the Taiwanese shipyard Horizon is available for charter for up to 8 guests in 4 cabins.,3.8,Ibiza,Spain,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOGUE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOGUE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOGUE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOGUE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOGUE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3472,VOLO MARE,Motor Yachts,12.0,6.0,7.0,38.23,2023.0,Grande Trideck,28929,32214,28929,28929,"The 38.23m/125'5"" motor yacht 'Volo Mare' (ex. Bora Gora) is an excellent new superyacht for the luxury charter market. Delivered by the Italian shipyard Azimut and featuring interior styling by Italian designer Achille Salvagni she can comfortably accommodate up to 12 guests in 6 cabins.",5.0,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOLO MARE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOLO MARE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOLO MARE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOLO MARE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOLO MARE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3473,VON B,Motor Yachts,10.0,5.0,5.0,29.22,2019.0,Princess 30M,14357,14357,14357,14357,"The 30.56m/100'3"" 'Von B' motor yacht built by the British shipyard Princess is available for charter for up to 10 guests in 5 cabins. This yacht features interior styling by British designer Princess.",4.4,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VON B/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VON B/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VON B/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VON B/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VON B/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3474,VOYAGE,Sailing Yachts,10.0,5.0,7.0,33.6,2020.0,Custom,7786,9071,7786,9071,"The 33.6m/110'3"" sail yacht 'Voyage' by shipyard Pax Navi Yachts offers flexible accommodation for up to 10 guests in 5 cabins and features interior styling by Erkan Ozhan.",5.0,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOYAGE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOYAGE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOYAGE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOYAGE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOYAGE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3475,VOYAGER,Expedition Yachts,8.0,4.0,4.0,25.6,2023.0,Custom,7571,8429,7571,8429,The 25.6m/84' 'Voyager' expedition yacht built by shipyard Algar Construcao De Iates is available for charter for up to 8 guests in 4 cabins. This yacht features interior styling by Yacht Algar Contrucoes De Iateslda.,4.7,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOYAGER/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOYAGER/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOYAGER/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOYAGER/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VOYAGER/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3477,VYNO,Motor Yachts,10.0,4.0,4.0,26.48,2019.0,Canados 85,4857,5571,4857,4857,"The 26.5m/86'11"" 'Vyno' motor yacht built by the Italian shipyard Canados is available for charter for up to 10 guests in 4 cabins.",4.4,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VYNO/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VYNO/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VYNO/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VYNO/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/VYNO/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3478,W,Sailing Yachts,8.0,4.0,2.0,23.99,2023.0,Y8,5714,6643,5714,6643,"The 23.99m/78'8"" sail yacht 'W' is an excellent new superyacht for the luxury charter market. Delivered by shipyard YYachts and featuring interior styling by British designer Design Unlimited she can comfortably accommodate up to 8 guests in 4 cabins.",3.8,Ibiza,Spain,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/W/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/W/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/W/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/W/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/W/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3480,W EXPLORER,Expedition Yachts,9.0,4.0,6.0,36.19,2016.0,Benetti SD 115,12214,14643,12214,12214,"The 36.1m/118'5"" expedition yacht 'W Explorer' by shipyard Benetti Sail Division offers flexible accommodation for up to 9 guests in 4 cabins and features interior styling by P.B. Behage.",4.6,Corsica,France,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/W EXPLORER/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/W EXPLORER/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/W EXPLORER/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/W EXPLORER/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/W EXPLORER/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3482,WAHOO,Open Yachts,9.0,4.0,3.0,24.51,2024.0,Pershing 80,7929,10214,7929,7929,"The 24.5m/80'5"" open yacht 'Wahoo' by the Italian shipyard Pershing offers flexible accommodation for up to 9 guests in 4 cabins and features interior styling by Italian designer Fulvio de Simoni.",4.0,Ibiza,Spain,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAHOO/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAHOO/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAHOO/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAHOO/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAHOO/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3483,WAI,Open Yachts,7.0,3.0,3.0,25.0,2010.0,Mangusta 80 Open,4857,4857,4857,4857,The 24.38m/80' 'Wai' open yacht built by the Italian shipyard Mangusta is available for charter for up to 7 guests in 3 cabins. This yacht features interior styling by Italian designer Mangusta.,4.3,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAI/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAI/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAI/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAI/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAI/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3484,WALLY B,Sailing Yachts,6.0,3.0,5.0,32.72,2012.0,Custom,7357,9214,7357,9214,"The award winning 32.72m/107'4"" sail yacht 'Wally B' by shipyard Pendennis offers flexible accommodation for up to 6 guests in 3 cabins and features interior styling by Claudio Lazzarini.",4.8,Cannes,France,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY B/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY B/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY B/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY B/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY B/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3485,WALLY LOVE,Sailing Yachts,8.0,3.0,4.0,30.0,2022.0,Custom,8643,9143,8643,9143,The 30.48m/100' 'Wally Love' sail yacht built by the Italian shipyard Wally is available for charter for up to 8 guests in 3 cabins. This yacht features interior styling by Italian designer Wally.,4.7,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY LOVE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY LOVE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY LOVE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY LOVE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY LOVE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3486,WALLY ONE,Sailing Yachts,8.0,3.0,3.0,25.15,2014.0,Custom,4571,5214,4571,5214,The 25.3m/83' 'Wally One' sail yacht built by shipyard Sangermani is available for charter for up to 8 guests in 3 cabins. This yacht features interior styling by Luca Brenta & Co.,3.5,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY ONE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY ONE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY ONE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY ONE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WALLY ONE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3489,WATCH ME,Motor Yachts,10.0,5.0,5.0,29.7,2024.0,Custom Line 97',10571,11429,10571,10571,"The 29.7m/97'5"" 'Watch Me' motor yacht built by the Italian shipyard Custom Line is available for charter for up to 10 guests in 5 cabins. This yacht features interior styling by Argent Design.",4.0,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATCH ME/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATCH ME/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATCH ME/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATCH ME/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATCH ME/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3491,WATER TOY III,Motor Yachts,8.0,4.0,5.0,35.0,2013.0,Couach 3500 FLY,8000,8000,8000,8000,"The 35m/114'10"" 'Water Toy III' motor yacht built by shipyard Couach is available for charter for up to 8 guests in 4 cabins.",4.5,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATER TOY III/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATER TOY III/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATER TOY III/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATER TOY III/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATER TOY III/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3493,WATERMACHINE,Motor Yachts,12.0,5.0,6.0,32.99,2023.0,Majesty 100,18786,21143,18786,21143,"The 31.68m/103'11"" motor yacht 'Watermachine' is an excellent new superyacht for the luxury charter market. Delivered by the Emirati shipyard Gulf Craft and featuring interior styling by Emirati designer Gulf Craft she can comfortably accommodate up to 12 guests in 5 cabins.",4.1,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATERMACHINE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATERMACHINE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATERMACHINE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATERMACHINE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WATERMACHINE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3494,WAVE,Motor Yachts,10.0,5.0,4.0,26.78,2019.0,Grande 27M,13000,13857,13000,13000,"The 26.78m/87'10"" motor yacht 'Wave' by the Italian shipyard Azimut offers flexible accommodation for up to 10 guests in 5 cabins and features interior styling by Italian designer Achille Salvagni.",4.4,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAVE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAVE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAVE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAVE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAVE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3495,WAVERUNNER,Open Yachts,12.0,5.0,8.0,41.1,2007.0,PJ 135,20000,20000,20000,20000,"The 41.5m/136'2"" open yacht 'Waverunner' by the American shipyard Palmer Johnson offers flexible accommodation for up to 12 guests in 5 cabins and features interior styling by Italian designer Nuvolari Lenard.",4.8,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAVERUNNER/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAVERUNNER/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAVERUNNER/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAVERUNNER/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WAVERUNNER/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3496,WEATHERBIRD,Classic Yachts,8.0,4.0,4.0,30.0,2021.0,Custom,7357,7357,6500,6500,The 30.48m/100' 'Weatherbird' classic yacht built by shipyard Chantelot & Lemaistre is available for charter for up to 8 guests in 4 cabins.,4.5,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WEATHERBIRD/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WEATHERBIRD/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WEATHERBIRD/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WEATHERBIRD/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WEATHERBIRD/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3497,WEDDEL,Sailing Yachts,8.0,4.0,5.0,22.5,1996.0,Custom,4071,4071,4071,4071,"The 22.5m/73'10"" 'WEDDEL' sail yacht built by shipyard Bruce Farr is available for charter for up to 8 guests in 4 cabins.",4.9,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WEDDEL/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WEDDEL/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WEDDEL/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WEDDEL/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WEDDEL/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3498,WET PANTHER,Open Yachts,10.0,4.0,5.0,31.0,2014.0,Mangusta 105,8143,8929,8500,8500,The 31.4m/103' open yacht 'Wet Panther' by the Italian shipyard Mangusta offers flexible accommodation for up to 10 guests in 4 cabins.,4.2,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WET PANTHER/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WET PANTHER/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WET PANTHER/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WET PANTHER/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WET PANTHER/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3499,WHATEVER,Open Yachts,8.0,4.0,4.0,27.0,2012.0,86' Domino,8571,9286,8571,8571,"The 26.8m/87'11"" open yacht 'Whatever' by the Italian shipyard Riva offers flexible accommodation for up to 8 guests in 4 cabins and features interior styling by Italian designer Officina Italiana Design.",3.8,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHATEVER/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHATEVER/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHATEVER/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHATEVER/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHATEVER/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3501,WHEELS,Motor Yachts,12.0,6.0,21.0,75.5,2022.0,Custom,128643,128643,128643,128643,The super chic 247'8 / 75.5m custom motor yacht WHEELS (ex Anastasia) was built in 2008 by the esteemed Oceanco shipyard and has since been extensively refitted in 2022.,5.0,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHEELS/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHEELS/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHEELS/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHEELS/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHEELS/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3503,WHISPER,Motor Yachts,12.0,7.0,27.0,95.2,2014.0,Custom,200714,200714,163071,200714,"Delivered in 2014 by Lurssen, the 312.34ft/95.2m custom motor yacht Whisper (ex-Kismet) features an interior designed by Reymond Langton Design and an exterior styled by Espen Oeino.",5.0,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHISPER/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHISPER/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHISPER/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHISPER/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHISPER/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3505,WHISPER V,Motor Yachts,12.0,6.0,6.0,34.0,2018.0,Custom,11714,13929,11714,11714,"The 34m/111'7"" 'Whisper V' motor yacht built by the Italian shipyard Custom Line is available for charter for up to 12 guests in 6 cabins. This yacht features interior styling by Italian designer Zuccon.",5.0,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHISPER V/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHISPER V/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHISPER V/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHISPER V/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHISPER V/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
3507,WHITE CAPS,Catamarans,10.0,5.0,4.0,20.5,2021.0,Sixty 5,5857,6929,5857,6929,"The 20.5m/67'3"" catamaran yacht 'White Caps' by the French shipyard Lagoon offers flexible accommodation for up to 10 guests in 5 cabins and features interior styling by French designer Lagoon.",4.8,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHITE CAPS/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHITE CAPS/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHITE CAPS/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHITE CAPS/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/WHITE CAPS/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579606
